item_name,item_id
エンチャントの本-水生特攻Ⅱ,impaling_2
エンチャントの本-水生特攻Ⅲ,impaling_3
エンチャントの本-水生特攻Ⅳ,impaling_4
エンチャントの本-水生特攻Ⅴ,impaling_5
エンチャントの本-激流Ⅰ,riptide_1
エンチャントの本-激流Ⅱ,riptide_2
エンチャントの本-激流Ⅲ,riptide_3
エンチャントの本-召雷,channeling_1
エンチャントの本-拡散,multishot_1
エンチャントの本-高速装填Ⅰ,quick_charge_1
エンチャントの本-高速装填Ⅱ,quick_charge_2
エンチャントの本-高速装填Ⅲ,quick_charge_3
エンチャントの本-貫通Ⅰ,piercing_1
エンチャントの本-貫通Ⅱ,piercing_2
エンチャントの本-貫通Ⅲ,piercing_3
エンチャントの本-貫通Ⅳ,piercing_4
エンチャントの本-修繕,mending_1
エンチャントの本-消滅の呪い,vanishing_curse_1
モンスタースポナー,spawner
アレイのスポーンエッグ,allay_spawn_egg
ウーパールーパーのスポーンエッグ,axolotl_spawn_egg
コウモリのスポーンエッグ,bat_spawn_egg
ミツバチのスポーンエッグ,bee_spawn_egg
ブレイズのスポーンエッグ,blaze_spawn_egg
ラクダのスポーンエッグ,camel_spawn_egg
ネコのスポーンエッグ,cat_spawn_egg
洞窟グモのスポーンエッグ,cave_spider_spawn_egg
ニワトリのスポーンエッグ,chicken_spawn_egg
タラのスポーンエッグ,cod_spawn_egg
ウシのスポーンエッグ,cow_spawn_egg
クリーパーのスポーンエッグ,creeper_spawn_egg
イルカのスポーンエッグ,dolphin_spawn_egg
ロバのスポーンエッグ,donkey_spawn_egg
ドラウンドのスポーンエッグ,drowned_spawn_egg
エルダーガーディアンのスポーンエッグ,elder_guardian_spawn_egg
エンダーマンのスポーンエッグ,enderman_spawn_egg
エンダーマイトのスポーンエッグ,endermite_spawn_egg
エヴォーカーのスポーンエッグ,evoker_spawn_egg
キツネのスポーンエッグ,fox_spawn_egg
カエルのスポーンエッグ,frog_spawn_egg
ガストのスポーンエッグ,ghast_spawn_egg
ヒカリイカのスポーンエッグ,glow_squid_spawn_egg
ヤギのスポーンエッグ,goat_spawn_egg
ガーディアンのスポーンエッグ,guardian_spawn_egg
ホグリンのスポーンエッグ,hoglin_spawn_egg
ウマのスポーンエッグ,horse_spawn_egg
ハスクのスポーンエッグ,husk_spawn_egg
アイアンゴーレムのスポーンエッグ,iron_golem_spawn_egg
ラマのスポーンエッグ,llama_spawn_egg
マグマキューブのスポーンエッグ,magma_cube_spawn_egg
ムーシュルームのスポーンエッグ,mooshroom_spawn_egg
ラバのスポーンエッグ,mule_spawn_egg
ヤマネコのスポーンエッグ,ocelot_spawn_egg
パンダのスポーンエッグ,panda_spawn_egg
オウムのスポーンエッグ,parrot_spawn_egg
ファントムのスポーンエッグ,phantom_spawn_egg
ブタのスポーンエッグ,pig_spawn_egg
ピグリンのスポーンエッグ,piglin_spawn_egg
ピグリンブルートのスポーンエッグ,piglin_brute_spawn_egg
ピリジャーのスポーンエッグ,pillager_spawn_egg
シロクマのスポーンエッグ,polar_bear_spawn_egg
フグのスポーンエッグ,pufferfish_spawn_egg
ウサギのスポーンエッグ,rabbit_spawn_egg
ラヴェジャーのスポーンエッグ,ravager_spawn_egg
サケのスポーンエッグ,salmon_spawn_egg
ヒツジのスポーンエッグ,sheep_spawn_egg
シュルカーのスポーンエッグ,shulker_spawn_egg
シルバーフィッシュのスポーンエッグ,silverfish_spawn_egg
スケルトンのスポーンエッグ,skeleton_spawn_egg
スケルトンホースのスポーンエッグ,skeleton_horse_spawn_egg
スライムのスポーンエッグ,slime_spawn_egg
スニッファーのスポーンエッグ,sniffer_spawn_egg
スノウゴーレムのスポーンエッグ,snow_golem_spawn_egg
クモのスポーンエッグ,spider_spawn_egg
イカのスポーンエッグ,squid_spawn_egg
ストレイのスポーンエッグ,stray_spawn_egg
ストライダーのスポーンエッグ,strider_spawn_egg
オタマジャクシのスポーンエッグ,tadpole_spawn_egg
商人のラマのスポーンエッグ,trader_llama_spawn_egg
熱帯魚のスポーンエッグ,tropical_fish_spawn_egg
カメのスポーンエッグ,turtle_spawn_egg
ヴェックスのスポーンエッグ,vex_spawn_egg
村人のスポーンエッグ,villager_spawn_egg
ヴィンディケーターのスポーンエッグ,vindicator_spawn_egg
行商人のスポーンエッグ,wandering_trader_spawn_egg
ウォーデンのスポーンエッグ,warden_spawn_egg
ウィッチのスポーンエッグ,witch_spawn_egg
ウィザースケルトンのスポーンエッグ,wither_skeleton_spawn_egg
オオカミのスポーンエッグ,wolf_spawn_egg
ゾグリンのスポーンエッグ,zoglin_spawn_egg
ゾンビのスポーンエッグ,zombie_spawn_egg
ゾンビホースのスポーンエッグ,zombie_horse_spawn_egg
村人ゾンビのスポーンエッグ,zombie_villager_spawn_egg
ゾンビピグリンのスポーンエッグ,zombified_piglin_spawn_egg
石化したオークのハーフブロック,petrified_oak_slab
バリアブロック,barrier
コマンドブロック,command_block
リピートコマンドブロック,repeating_command_block
ストラクチャーブロック,structure_block
チェーンコマンドブロック,chain_command_block
ストラクチャーヴォイド,structure_void
コマンドブロック付きトロッコ,command_block_minecart
デバッグ棒,debug_stick
エンチャントの本,enchanted_book
地図,filled_map
知恵の本,knowledge_book
ライトブロック,light
クラフト不可能なポーション,potion
クラフト不可能な残留ポーション,lingering_potion
クラフト不可能なスプラッシュポーション,splash_potion
クラフト不可能な効能付きの矢,tipped_arrow_
記入済みの本,written_book
バンドル,bundle
ジグソーブロック,jigsaw
ウィザーのスポーンエッグ,wither_spawn_egg
空気,air
洞窟の空気,cave_air
奈落の空気,void_air
エンドゲートウェイ,end_gateway
エンドポータル,end_portal
炎,fire
魂の炎,soul_fire
薄氷,frosted_ice
水,water
水流,flowing_water
溶岩,lava
溶岩流,flowing_lava
